Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1	:	1580086692.770	     2.325	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/TSVC/Recurrences-dbl && timeout --signal=TERM 0 ./INS_Recurrences-dbl.exe  20000 14  < /dev/null &> /dev/null
2	:	1580086695.097	     2.760	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/TSVC/Recurrences-flt && timeout --signal=TERM 0 ./INS_Recurrences-flt.exe  20000 5  < /dev/null &> /dev/null
3	:	1580086697.860	     0.849	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/VersaBench/dbms && timeout --signal=TERM 0 ./INS_dbms.exe -i /home/guilhermel/Programs/tf/Benchs/VersaBench/dbms/dbms.ref.in < /dev/null &> /dev/null
4	:	1580086698.711	     0.584	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/Misc/ffbench && timeout --signal=TERM 0 ./INS_ffbench.exe   < /dev/null &> /dev/null
5	:	1580086699.297	     3.324	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/VersaBench/bmm && timeout --signal=TERM 0 ./INS_bmm.exe 1024 64 < /dev/null &> /dev/null
6	:	1580086702.623	     0.039	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/McCat/08-main && timeout --signal=TERM 0 ./INS_08-main.exe  < /dev/null &> /dev/null
7	:	1580086702.664	     0.815	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/MallocBench/cfrac && timeout --signal=TERM 0 ./INS_cfrac.exe 41757646344123832613190542166099121 < /dev/null &> /dev/null
8	:	1580086703.481	     5.131	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/DOE_ProxyApps_C/miniGMG && timeout --signal=TERM 0 ./INS_miniGMG.exe  6  2 2 2  1 1 1  < /dev/null &> /dev/null
9	:	1580086708.614	     0.077	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/FreeBench/neural && timeout --signal=TERM 0 ./INS_neural.exe /home/guilhermel/Programs/tf/Benchs/FreeBench/neural/test.in < /dev/null &> /dev/null
10	:	1580086708.694	     5.180	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/cBench/consumer_jpeg_c/src && ./__run 1 INS_consumer_jpeg_c.exe
11	:	1580086713.876	     4.772	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/tramp3d-v4 && timeout --signal=TERM 0 ./INS_tramp3d-v4.exe  --cartvis 1.0 0.0 --rhomin 1e-8 -n 4 --domain 32 32 32 < /dev/null &> /dev/null
12	:	1580086718.650	     3.238	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/TSVC/LinearDependence-flt && timeout --signal=TERM 0 ./INS_LinearDependence-flt.exe  3570 5  < /dev/null &> /dev/null
13	:	1580086721.892	     3.802	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/TSVC/LinearDependence-dbl && timeout --signal=TERM 0 ./INS_LinearDependence-dbl.exe  3570 14  < /dev/null &> /dev/null
14	:	1580086725.697	     0.033	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/MallocBench/gs && timeout --signal=TERM 0 ./INS_gs.exe -DNODISPLAY /home/guilhermel/Programs/tf/Benchs/MallocBench/gs/INPUT/large.ps < /dev/null &> /dev/null
15	:	1580086725.734	     0.315	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/MallocBench/espresso && timeout --signal=TERM 0 ./INS_expresso.exe -t /home/guilhermel/Programs/tf/Benchs/MallocBench/espresso/INPUT/largest.espresso < /dev/null &> /dev/null
16	:	1580086726.051	     0.183	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/Olden/health && timeout --signal=TERM 0 ./INS_health.exe 9 20 1 < /dev/null &> /dev/null
17	:	1580086726.238	     2.141	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/TSVC/StatementReordering-flt && timeout --signal=TERM 0 ./INS_StatementReordering-flt.exe  20000 5  < /dev/null &> /dev/null
18	:	1580086728.381	     2.773	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/TSVC/StatementReordering-dbl && timeout --signal=TERM 0 ./INS_StatementReordering-dbl.exe  20000 14  < /dev/null &> /dev/null
19	:	1580086731.157	     2.330	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/TSVC/Expansion-dbl && timeout --signal=TERM 0 ./INS_Expansion-dbl.exe  4160 14  < /dev/null &> /dev/null
20	:	1580086733.490	     1.368	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/TSVC/Expansion-flt && timeout --signal=TERM 0 ./INS_Expansion-flt.exe  4160 5  < /dev/null &> /dev/null
21	:	1580086734.860	     2.372	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/TSVC/ControlLoops-dbl && timeout --signal=TERM 0 ./INS_ControlLoops-dbl.exe  1640 14  < /dev/null &> /dev/null
22	:	1580086737.234	     2.265	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/TSVC/ControlLoops-flt && timeout --signal=TERM 0 ./INS_ControlLoops-flt.exe  1640 5  < /dev/null &> /dev/null
23	:	1580086739.501	     0.611	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/Ptrdist/anagram && timeout --signal=TERM 0 ./INS_anagram.exe  words 2  < input.OUT &> /dev/null
24	:	1580086740.114	     3.911	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/cBench/consumer_lame/src && ./__run 1 INS_consumer_lame.exe
25	:	1580086744.027	     0.075	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/ASCI_Purple && timeout --signal=TERM 0 ./INS_smg2000.exe  -n 30 15 30 -c 0.1 1.0 10.0  < /dev/null &> /dev/null
26	:	1580086744.104	     0.122	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/FreeBench/distray && timeout --signal=TERM 0 ./INS_distray.exe /home/guilhermel/Programs/tf/Benchs/FreeBench/distray/test.in < /dev/null &> /dev/null
27	:	1580086744.228	    15.685	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/cBench/consumer_jpeg_d/src && ./__run 1 INS_consumer_jpeg_d.exe
28	:	1580086759.916	     0.082	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/mediabench/g721/g721encode && timeout --signal=TERM 0 ./INS_g721.exe  <  ../data/clinton.pcm  &> /dev/null
29	:	1580086759.999	     0.577	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/Ptrdist/yacr2 && timeout --signal=TERM 0 ./INS_yacr2.exe  input2.in  < /dev/null &> /dev/null
30	:	1580086760.579	     1.904	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/DOE_ProxyApps_C/Pathfinder && timeout --signal=TERM 0 ./INS_Pathfinder.exe  -x medsmall1.adj_list  < /dev/null &> /dev/null
31	:	1580086762.486	     6.348	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/cBench/consumer_tiffdither/src && ./__run 1 INS_consumer_tiffdither.exe
32	:	1580086768.836	     3.746	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/cBench/bzip2e/src && ./__run 1 INS_bzip2e.exe
33	:	1580086772.584	     2.900	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/TSVC/ControlFlow-flt && timeout --signal=TERM 0 ./INS_ControlFlow-flt.exe  2325 5  < /dev/null &> /dev/null
34	:	1580086775.487	     2.122	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/TSVC/GlobalDataFlow-flt && timeout --signal=TERM 0 ./INS_GlobalDataFlow-flt.exe  3450 5  < /dev/null &> /dev/null
35	:	1580086777.612	     2.144	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/TSVC/InductionVariable-flt && timeout --signal=TERM 0 ./INS_InductionVariable-flt.exe  9100 5  < /dev/null &> /dev/null
36	:	1580086779.759	     2.605	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/TSVC/LoopRestructuring-flt && timeout --signal=TERM 0 ./INS_LoopRestructuring-flt.exe  4350 5  < /dev/null &> /dev/null
37	:	1580086782.366	     1.121	0	0	0	0	cd /home/guilhermel/Programs/tf/Benchs/TSVC/Symbolics-flt && timeout --signal=TERM 0 ./INS_Symbolics-flt.exe  9090 5  < /dev/null &> /dev/null
