Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1	:	1572374246.273	    35.144	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.05 < /dev/null &> /dev/null
2	:	1572374281.420	    33.523	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.10 < /dev/null &> /dev/null
3	:	1572374314.945	    32.162	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.15 < /dev/null &> /dev/null
4	:	1572374347.109	    30.683	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.20 < /dev/null &> /dev/null
5	:	1572374377.795	    29.294	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.25 < /dev/null &> /dev/null
6	:	1572374407.093	    27.904	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.30 < /dev/null &> /dev/null
7	:	1572374434.999	    26.432	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.35 < /dev/null &> /dev/null
8	:	1572374461.435	    24.995	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.40 < /dev/null &> /dev/null
9	:	1572374486.432	    23.475	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.45 < /dev/null &> /dev/null
10	:	1572374509.910	    22.051	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.50 < /dev/null &> /dev/null
11	:	1572374531.964	    20.631	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.55 < /dev/null &> /dev/null
12	:	1572374552.597	    19.134	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.60 < /dev/null &> /dev/null
13	:	1572374571.734	    17.640	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.65 < /dev/null &> /dev/null
14	:	1572374589.377	    16.207	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.70 < /dev/null &> /dev/null
15	:	1572374605.587	    14.736	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.75 < /dev/null &> /dev/null
16	:	1572374620.326	    13.302	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.80 < /dev/null &> /dev/null
17	:	1572374633.632	    11.855	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.85 < /dev/null &> /dev/null
18	:	1572374645.490	    10.405	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.90 < /dev/null &> /dev/null
19	:	1572374655.898	     8.944	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./INS_cholesky.exe 0.95 < /dev/null &> /dev/null
20	:	1572374664.844	    49.802	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.05 < /dev/null &> /dev/null
21	:	1572374714.650	    48.405	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.10 < /dev/null &> /dev/null
22	:	1572374763.059	    46.920	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.15 < /dev/null &> /dev/null
23	:	1572374809.981	    45.565	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.20 < /dev/null &> /dev/null
24	:	1572374855.549	    44.060	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.25 < /dev/null &> /dev/null
25	:	1572374899.612	    42.569	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.30 < /dev/null &> /dev/null
