Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
48	:	1572298755.839	    55.003	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.40 < /dev/null &> /dev/null
49	:	1572298810.844	    52.092	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.45 < /dev/null &> /dev/null
50	:	1572298862.938	    49.226	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.50 < /dev/null &> /dev/null
51	:	1572298912.167	    46.227	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.55 < /dev/null &> /dev/null
52	:	1572298958.397	    43.261	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.60 < /dev/null &> /dev/null
53	:	1572299001.661	    40.381	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.65 < /dev/null &> /dev/null
54	:	1572299042.044	    37.508	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.70 < /dev/null &> /dev/null
55	:	1572299079.554	    34.567	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.75 < /dev/null &> /dev/null
56	:	1572299114.123	    31.713	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.80 < /dev/null &> /dev/null
57	:	1572299145.838	    28.757	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.85 < /dev/null &> /dev/null
58	:	1572299174.599	    25.888	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.90 < /dev/null &> /dev/null
59	:	1572299200.489	    22.981	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.95 < /dev/null &> /dev/null
60	:	1572299223.473	    20.046	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 1.00 < /dev/null &> /dev/null
61	:	1572299243.522	    22.159	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.05 < /dev/null &> /dev/null
62	:	1572299265.684	    22.165	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.10 < /dev/null &> /dev/null
63	:	1572299287.852	    22.066	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.15 < /dev/null &> /dev/null
64	:	1572299309.921	    22.029	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.20 < /dev/null &> /dev/null
65	:	1572299331.953	    22.238	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.25 < /dev/null &> /dev/null
66	:	1572299354.194	    22.075	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.30 < /dev/null &> /dev/null
67	:	1572299376.271	    22.071	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.35 < /dev/null &> /dev/null
68	:	1572299398.344	    22.082	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.40 < /dev/null &> /dev/null
69	:	1572299420.429	    22.148	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.45 < /dev/null &> /dev/null
70	:	1572299442.580	    22.044	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.50 < /dev/null &> /dev/null
71	:	1572299464.626	    22.127	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.55 < /dev/null &> /dev/null
72	:	1572299486.756	    22.154	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.60 < /dev/null &> /dev/null
73	:	1572299508.912	    22.095	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.65 < /dev/null &> /dev/null
74	:	1572299531.010	    22.039	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.70 < /dev/null &> /dev/null
75	:	1572299553.052	    22.134	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.75 < /dev/null &> /dev/null
76	:	1572299575.190	    21.909	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.80 < /dev/null &> /dev/null
77	:	1572299597.102	    22.006	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.85 < /dev/null &> /dev/null
78	:	1572299619.110	    21.814	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.90 < /dev/null &> /dev/null
79	:	1572299640.926	    21.715	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 0.95 < /dev/null &> /dev/null
80	:	1572299662.644	    10.603	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./INS_gramschmidt.exe 1.00 < /dev/null &> /dev/null
81	:	1572299673.250	    11.690	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.05 < /dev/null &> /dev/null
82	:	1572299684.943	    11.579	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.10 < /dev/null &> /dev/null
83	:	1572299696.525	    11.584	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.15 < /dev/null &> /dev/null
84	:	1572299708.112	    11.572	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.20 < /dev/null &> /dev/null
85	:	1572299719.687	    11.621	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.25 < /dev/null &> /dev/null
86	:	1572299731.312	    11.631	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.30 < /dev/null &> /dev/null
87	:	1572299742.945	    11.618	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.35 < /dev/null &> /dev/null
88	:	1572299754.565	    11.566	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.40 < /dev/null &> /dev/null
89	:	1572299766.134	    11.569	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.45 < /dev/null &> /dev/null
90	:	1572299777.706	    11.573	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.50 < /dev/null &> /dev/null
91	:	1572299789.282	    11.625	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.55 < /dev/null &> /dev/null
92	:	1572299800.910	    11.569	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.60 < /dev/null &> /dev/null
93	:	1572299812.481	    11.592	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.65 < /dev/null &> /dev/null
94	:	1572299824.076	    11.589	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.70 < /dev/null &> /dev/null
95	:	1572299835.669	    11.592	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.75 < /dev/null &> /dev/null
96	:	1572299847.264	    11.581	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.80 < /dev/null &> /dev/null
97	:	1572299858.847	    11.584	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.85 < /dev/null &> /dev/null
98	:	1572299870.433	    11.578	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.90 < /dev/null &> /dev/null
99	:	1572299882.014	    11.552	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 0.95 < /dev/null &> /dev/null
100	:	1572299893.568	     7.464	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./INS_covariance.exe 1.00 < /dev/null &> /dev/null
