Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1	:	1572364483.941	    67.589	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.05 < /dev/null &> /dev/null
2	:	1572364551.533	    67.746	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.10 < /dev/null &> /dev/null
3	:	1572364619.282	    67.381	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.15 < /dev/null &> /dev/null
4	:	1572364686.667	    67.348	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.20 < /dev/null &> /dev/null
5	:	1572364754.017	    67.125	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.25 < /dev/null &> /dev/null
6	:	1572364821.145	    67.286	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.30 < /dev/null &> /dev/null
7	:	1572364888.433	    67.095	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.35 < /dev/null &> /dev/null
8	:	1572364955.530	    67.273	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.40 < /dev/null &> /dev/null
9	:	1572365022.807	    67.289	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.45 < /dev/null &> /dev/null
10	:	1572365090.098	    67.125	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.50 < /dev/null &> /dev/null
11	:	1572365157.227	    67.344	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.55 < /dev/null &> /dev/null
12	:	1572365224.573	    67.209	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.60 < /dev/null &> /dev/null
13	:	1572365291.785	    67.226	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.65 < /dev/null &> /dev/null
14	:	1572365359.014	    67.286	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.70 < /dev/null &> /dev/null
15	:	1572365426.302	    67.042	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.75 < /dev/null &> /dev/null
16	:	1572365493.347	    67.407	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.80 < /dev/null &> /dev/null
17	:	1572365560.756	    67.223	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.85 < /dev/null &> /dev/null
18	:	1572365627.982	    67.211	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.90 < /dev/null &> /dev/null
19	:	1572365695.196	    67.570	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.95 < /dev/null &> /dev/null
20	:	1572365762.769	    83.023	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.05 < /dev/null &> /dev/null
21	:	1572365845.795	    82.780	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.10 < /dev/null &> /dev/null
22	:	1572365928.578	    82.802	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.15 < /dev/null &> /dev/null
23	:	1572366011.382	    82.736	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.20 < /dev/null &> /dev/null
24	:	1572366094.121	    83.014	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.25 < /dev/null &> /dev/null
25	:	1572366177.138	    82.915	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.30 < /dev/null &> /dev/null
26	:	1572366260.056	    82.930	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.35 < /dev/null &> /dev/null
27	:	1572366342.989	    82.820	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.40 < /dev/null &> /dev/null
28	:	1572366425.812	    82.948	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.45 < /dev/null &> /dev/null
29	:	1572366508.763	    82.806	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.50 < /dev/null &> /dev/null
30	:	1572366591.573	    82.804	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.55 < /dev/null &> /dev/null
31	:	1572366674.379	    82.703	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.60 < /dev/null &> /dev/null
32	:	1572366757.086	    83.134	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.65 < /dev/null &> /dev/null
33	:	1572366840.223	    82.997	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.70 < /dev/null &> /dev/null
34	:	1572366923.223	    82.733	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.75 < /dev/null &> /dev/null
35	:	1572367005.959	    82.561	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.80 < /dev/null &> /dev/null
