Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1	:	1572754384.031	    16.190	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.05 < /dev/null &> /dev/null
2	:	1572754400.224	    15.883	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.10 < /dev/null &> /dev/null
3	:	1572754416.110	    15.583	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.15 < /dev/null &> /dev/null
4	:	1572754431.695	    15.289	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.20 < /dev/null &> /dev/null
5	:	1572754446.987	    14.979	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.25 < /dev/null &> /dev/null
6	:	1572754461.968	    14.670	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.30 < /dev/null &> /dev/null
7	:	1572754476.640	    14.355	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.35 < /dev/null &> /dev/null
8	:	1572754490.998	    14.068	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.40 < /dev/null &> /dev/null
9	:	1572754505.069	    13.782	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.45 < /dev/null &> /dev/null
10	:	1572754518.854	    13.437	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.50 < /dev/null &> /dev/null
11	:	1572754532.294	    13.149	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.55 < /dev/null &> /dev/null
12	:	1572754545.445	    12.805	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.60 < /dev/null &> /dev/null
13	:	1572754558.252	    12.488	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.65 < /dev/null &> /dev/null
14	:	1572754570.743	    12.135	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.70 < /dev/null &> /dev/null
15	:	1572754582.882	    11.851	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.75 < /dev/null &> /dev/null
16	:	1572754594.735	    11.478	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.80 < /dev/null &> /dev/null
17	:	1572754606.216	    11.126	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.85 < /dev/null &> /dev/null
18	:	1572754617.345	    10.641	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.90 < /dev/null &> /dev/null
19	:	1572754627.989	    10.286	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/blas/gemm && timeout --signal=TERM 0 ./INS_gemm.exe 0.95 < /dev/null &> /dev/null
20	:	1572754638.278	    12.001	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/kernels/atax && timeout --signal=TERM 0 ./INS_atax.exe 0.05 < /dev/null &> /dev/null
21	:	1572754650.282	    12.996	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/kernels/atax && timeout --signal=TERM 0 ./INS_atax.exe 0.10 < /dev/null &> /dev/null
22	:	1572754663.280	    14.006	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/kernels/atax && timeout --signal=TERM 0 ./INS_atax.exe 0.15 < /dev/null &> /dev/null
23	:	1572754677.289	    15.200	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/kernels/atax && timeout --signal=TERM 0 ./INS_atax.exe 0.20 < /dev/null &> /dev/null
