Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1	:	1572248175.849	    67.216	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.05 < /dev/null &> /dev/null
2	:	1572248243.067	    67.200	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.10 < /dev/null &> /dev/null
3	:	1572248310.270	    67.105	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.15 < /dev/null &> /dev/null
4	:	1572248377.377	    67.283	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.20 < /dev/null &> /dev/null
5	:	1572248444.663	    67.167	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.25 < /dev/null &> /dev/null
6	:	1572248511.833	    67.266	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.30 < /dev/null &> /dev/null
7	:	1572248579.102	    67.324	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.35 < /dev/null &> /dev/null
8	:	1572248646.429	    67.299	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.40 < /dev/null &> /dev/null
9	:	1572248713.731	    67.309	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.45 < /dev/null &> /dev/null
10	:	1572248781.043	    67.101	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.50 < /dev/null &> /dev/null
11	:	1572248848.147	    67.088	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.55 < /dev/null &> /dev/null
12	:	1572248915.238	    67.302	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.60 < /dev/null &> /dev/null
13	:	1572248982.542	    67.273	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.65 < /dev/null &> /dev/null
14	:	1572249049.819	    67.187	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.70 < /dev/null &> /dev/null
15	:	1572249117.008	    67.154	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.75 < /dev/null &> /dev/null
16	:	1572249184.165	    67.246	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.80 < /dev/null &> /dev/null
17	:	1572249251.413	    67.300	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.85 < /dev/null &> /dev/null
18	:	1572249318.716	    67.164	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.90 < /dev/null &> /dev/null
19	:	1572249385.883	    67.208	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 0.95 < /dev/null &> /dev/null
20	:	1572249453.094	    66.923	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/cholesky && timeout --signal=TERM 0 ./cholesky.exe 1.00 < /dev/null &> /dev/null
21	:	1572249520.020	    82.796	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.05 < /dev/null &> /dev/null
22	:	1572249602.819	    82.796	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.10 < /dev/null &> /dev/null
23	:	1572249685.618	    82.677	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.15 < /dev/null &> /dev/null
24	:	1572249768.297	    82.764	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.20 < /dev/null &> /dev/null
25	:	1572249851.063	    82.890	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.25 < /dev/null &> /dev/null
26	:	1572249933.955	    82.798	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.30 < /dev/null &> /dev/null
27	:	1572250016.755	    82.918	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.35 < /dev/null &> /dev/null
28	:	1572250099.676	    82.726	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.40 < /dev/null &> /dev/null
29	:	1572250182.405	    82.720	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.45 < /dev/null &> /dev/null
30	:	1572250265.128	    82.750	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.50 < /dev/null &> /dev/null
31	:	1572250347.880	    82.863	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.55 < /dev/null &> /dev/null
32	:	1572250430.746	    82.691	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.60 < /dev/null &> /dev/null
33	:	1572250513.440	    82.907	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.65 < /dev/null &> /dev/null
34	:	1572250596.350	    82.850	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.70 < /dev/null &> /dev/null
35	:	1572250679.202	    82.891	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.75 < /dev/null &> /dev/null
36	:	1572250762.095	    82.658	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.80 < /dev/null &> /dev/null
37	:	1572250844.756	    82.626	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.85 < /dev/null &> /dev/null
38	:	1572250927.385	    82.713	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.90 < /dev/null &> /dev/null
39	:	1572251010.101	    82.677	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 0.95 < /dev/null &> /dev/null
40	:	1572251092.781	    82.226	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./lu.exe 1.00 < /dev/null &> /dev/null
41	:	1572251175.010	    81.530	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.05 < /dev/null &> /dev/null
42	:	1572251256.543	    81.536	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.10 < /dev/null &> /dev/null
43	:	1572251338.083	    81.555	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.15 < /dev/null &> /dev/null
44	:	1572251419.641	    81.405	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.20 < /dev/null &> /dev/null
45	:	1572251501.049	    81.583	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.25 < /dev/null &> /dev/null
46	:	1572251582.635	    81.605	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.30 < /dev/null &> /dev/null
47	:	1572251664.242	    81.552	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.35 < /dev/null &> /dev/null
48	:	1572251745.797	    81.384	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.40 < /dev/null &> /dev/null
49	:	1572251827.183	    81.482	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.45 < /dev/null &> /dev/null
50	:	1572251908.668	    81.549	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.50 < /dev/null &> /dev/null
51	:	1572251990.220	    81.381	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.55 < /dev/null &> /dev/null
52	:	1572252071.604	    81.476	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.60 < /dev/null &> /dev/null
53	:	1572252153.083	    81.575	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.65 < /dev/null &> /dev/null
54	:	1572252234.662	    81.518	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.70 < /dev/null &> /dev/null
55	:	1572252316.182	    81.417	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.75 < /dev/null &> /dev/null
56	:	1572252397.601	    81.511	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.80 < /dev/null &> /dev/null
57	:	1572252479.115	    81.417	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.85 < /dev/null &> /dev/null
58	:	1572252560.535	    81.664	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.90 < /dev/null &> /dev/null
59	:	1572252642.202	    81.560	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 0.95 < /dev/null &> /dev/null
60	:	1572252723.765	    81.554	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./ludcmp.exe 1.00 < /dev/null &> /dev/null
61	:	1572252805.322	    23.167	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.05 < /dev/null &> /dev/null
62	:	1572252828.492	    23.134	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.10 < /dev/null &> /dev/null
63	:	1572252851.629	    23.140	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.15 < /dev/null &> /dev/null
64	:	1572252874.771	    23.109	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.20 < /dev/null &> /dev/null
65	:	1572252897.882	    23.029	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.25 < /dev/null &> /dev/null
66	:	1572252920.913	    22.819	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.30 < /dev/null &> /dev/null
67	:	1572252943.735	    22.991	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.35 < /dev/null &> /dev/null
68	:	1572252966.728	    23.038	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.40 < /dev/null &> /dev/null
69	:	1572252989.769	    22.769	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.45 < /dev/null &> /dev/null
70	:	1572253012.540	    22.878	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.50 < /dev/null &> /dev/null
71	:	1572253035.420	    22.845	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.55 < /dev/null &> /dev/null
72	:	1572253058.268	    22.721	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.60 < /dev/null &> /dev/null
73	:	1572253080.991	    23.092	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.65 < /dev/null &> /dev/null
74	:	1572253104.085	    23.115	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.70 < /dev/null &> /dev/null
75	:	1572253127.203	    22.689	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.75 < /dev/null &> /dev/null
76	:	1572253149.895	    23.016	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.80 < /dev/null &> /dev/null
77	:	1572253172.913	    22.727	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.85 < /dev/null &> /dev/null
78	:	1572253195.643	    23.015	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.90 < /dev/null &> /dev/null
79	:	1572253218.660	    23.069	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.95 < /dev/null &> /dev/null
80	:	1572253241.731	    22.805	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 1.00 < /dev/null &> /dev/null
81	:	1572253264.539	    11.796	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./covariance.exe 0.05 < /dev/null &> /dev/null
82	:	1572253276.338	    11.780	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./covariance.exe 0.10 < /dev/null &> /dev/null
83	:	1572253288.121	    11.777	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./covariance.exe 0.15 < /dev/null &> /dev/null
84	:	1572253299.902	    11.788	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./covariance.exe 0.20 < /dev/null &> /dev/null
85	:	1572253311.692	    11.782	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./covariance.exe 0.25 < /dev/null &> /dev/null
86	:	1572253323.476	    11.820	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./covariance.exe 0.30 < /dev/null &> /dev/null
87	:	1572253335.299	    11.823	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./covariance.exe 0.35 < /dev/null &> /dev/null
88	:	1572253347.125	    11.778	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/datamining/covariance && timeout --signal=TERM 0 ./covariance.exe 0.40 < /dev/null &> /dev/null
