Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
28	:	1572308024.140	    55.490	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.40 < /dev/null &> /dev/null
29	:	1572308079.633	    53.002	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.45 < /dev/null &> /dev/null
30	:	1572308132.637	    50.494	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.50 < /dev/null &> /dev/null
31	:	1572308183.134	    47.977	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.55 < /dev/null &> /dev/null
32	:	1572308231.114	    44.991	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.60 < /dev/null &> /dev/null
33	:	1572308276.108	    42.144	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.65 < /dev/null &> /dev/null
34	:	1572308318.255	    39.478	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.70 < /dev/null &> /dev/null
35	:	1572308357.737	    36.506	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.75 < /dev/null &> /dev/null
36	:	1572308394.245	    33.720	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.80 < /dev/null &> /dev/null
37	:	1572308427.967	    31.161	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.85 < /dev/null &> /dev/null
